transaction_id,store_id,fecha,mes,dia_semana,hora,ubicacion_tienda,tipo_zona,producto,categoria_producto,precio_unitario,tipo_promocion,clima,cantidad_vendida,prediccion
T06621,S009,2023-02-24,2,Friday,22,Arequipa,Mixta,Cristal,Alcohol,5.5,2x1,Lluvioso,5,3.6395364220811572
T00940,S010,2023-03-13,3,Monday,15,Trujillo,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,3,3.069913115339393
T07399,S010,2023-05-25,5,Thursday,18,Piura,Mixta,Hot Dog,Comidas,7.5,2x1,Nublado,6,4.20008119166683
T06129,S004,2023-09-19,9,Tuesday,22,Trujillo,Residencial,Oreo,Snacks,3.8,Ninguno,Soleado,3,3.069913115339393
T09829,S009,2023-09-08,9,Friday,9,Trujillo,Comercial,Coca Cola 500ml,Bebidas,3.5,Descuento,Lluvioso,1,2.889802728593362
T02681,S002,2023-10-11,10,Wednesday,9,Trujillo,Comercial,Chocolate,Snacks,4.0,2x1,Lluvioso,4,3.6395364220811572
T04355,S006,2023-06-27,6,Tuesday,14,Arequipa,Comercial,Chocolate,Snacks,4.0,2x1,Lluvioso,2,3.6395364220811572
T03059,S003,2023-10-29,10,Sunday,18,Trujillo,Comercial,Jabon,Aseo,4.5,Ninguno,Soleado,5,3.069913115339393
T07881,S007,2023-01-04,1,Wednesday,10,Lima,Mixta,Jabon,Aseo,4.5,Descuento,Soleado,3,2.889802728593362
T00739,S004,2023-04-28,4,Friday,10,Huancayo,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,2,3.069913115339393
T00539,S003,2023-08-21,8,Monday,19,Cusco,Mixta,Oreo,Snacks,3.8,Ninguno,Soleado,3,3.069913115339393
T03326,S009,2023-07-11,7,Tuesday,13,Trujillo,Comercial,Oreo,Snacks,3.8,Ninguno,Nublado,3,3.069913115339393
T04240,S002,2023-12-09,12,Saturday,11,Lima,Comercial,Shampoo,Aseo,12.0,Descuento,Soleado,2,2.9342250040212243
T01400,S010,2023-09-25,9,Monday,19,Trujillo,Comercial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,6,3.069913115339393
T04047,S003,2023-06-18,6,Sunday,22,Lima,Mixta,Agua 625ml,Bebidas,2.0,Ninguno,Lluvioso,6,3.069913115339393
T05137,S006,2023-05-07,5,Sunday,13,Trujillo,Comercial,Sandwich,Comidas,8.0,Ninguno,Lluvioso,4,3.069913115339393
T04230,S005,2023-05-14,5,Sunday,19,Cusco,Residencial,Jabon,Aseo,4.5,Ninguno,Nublado,6,3.069913115339393
T04192,S006,2023-06-30,6,Friday,16,Piura,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,2,3.069913115339393
T09143,S001,2023-02-22,2,Wednesday,20,Arequipa,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,2,3.069913115339393
T05538,S008,2023-01-01,1,Sunday,7,Trujillo,Residencial,Inca Kola 500ml,Bebidas,3.2,Combo,Lluvioso,2,3.1299790404551886
T02693,S010,2023-02-01,2,Wednesday,9,Huancayo,Residencial,Oreo,Snacks,3.8,Descuento,Nublado,3,2.889802728593362
T05340,S005,2023-11-05,11,Sunday,18,Arequipa,Mixta,Pilsen,Alcohol,6.0,Ninguno,Nublado,2,3.069913115339393
T09916,S005,2023-12-01,12,Friday,17,Arequipa,Residencial,Agua 625ml,Bebidas,2.0,Ninguno,Nublado,1,3.069913115339393
T07671,S004,2023-01-04,1,Wednesday,12,Cusco,Residencial,Gatorade,Bebidas,4.0,2x1,Soleado,4,3.6395364220811572
T09174,S004,2023-10-13,10,Friday,11,Lima,Mixta,Chocolate,Snacks,4.0,Ninguno,Lluvioso,4,3.069913115339393
T01808,S001,2023-04-18,4,Tuesday,7,Arequipa,Mixta,Shampoo,Aseo,12.0,Ninguno,Nublado,3,3.069913115339393
T05111,S005,2023-09-10,9,Sunday,15,Huancayo,Comercial,Paracetamol,Farmacia,5.0,Combo,Soleado,1,3.1299790404551886
T03990,S006,2023-06-20,6,Tuesday,7,Arequipa,Mixta,Lays,Snacks,4.2,Ninguno,Soleado,2,3.069913115339393
T03456,S002,2023-06-29,6,Thursday,9,Trujillo,Residencial,Jabon,Aseo,4.5,Ninguno,Lluvioso,3,3.069913115339393
T02908,S002,2023-05-05,5,Friday,9,Arequipa,Residencial,Gatorade,Bebidas,4.0,Ninguno,Soleado,1,3.069913115339393
T06652,S010,2023-02-10,2,Friday,14,Huancayo,Comercial,Oreo,Snacks,3.8,Combo,Soleado,1,3.1299790404551886
T08288,S006,2023-12-22,12,Friday,17,Huancayo,Residencial,Sandwich,Comidas,8.0,Ninguno,Lluvioso,4,3.069913115339393
T06245,S008,2023-12-22,12,Friday,9,Lima,Mixta,Jabon,Aseo,4.5,Ninguno,Nublado,3,3.069913115339393
T02698,S010,2023-12-12,12,Tuesday,14,Huancayo,Residencial,Doritos,Snacks,4.5,Ninguno,Soleado,5,3.069913115339393
T04017,S001,2023-03-05,3,Sunday,18,Piura,Mixta,Jabon,Aseo,4.5,Ninguno,Lluvioso,2,3.069913115339393
T04340,S004,2023-02-18,2,Saturday,19,Huancayo,Residencial,Doritos,Snacks,4.5,Ninguno,Lluvioso,4,3.069913115339393
T04646,S006,2023-01-03,1,Tuesday,16,Lima,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,2,3.069913115339393
T07740,S007,2023-12-17,12,Sunday,22,Huancayo,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,3,3.069913115339393
T07092,S005,2023-02-05,2,Sunday,16,Cusco,Mixta,Chocolate,Snacks,4.0,Combo,Nublado,8,3.880724390826012
T04693,S007,2023-07-02,7,Sunday,17,Lima,Comercial,Cristal,Alcohol,5.5,Ninguno,Soleado,3,3.069913115339393
T01740,S005,2023-03-02,3,Thursday,22,Piura,Residencial,Sandwich,Comidas,8.0,Combo,Nublado,4,3.1299790404551886
T05406,S005,2023-01-11,1,Wednesday,13,Trujillo,Comercial,Sandwich,Comidas,8.0,Combo,Nublado,2,3.1299790404551886
T04589,S007,2023-02-23,2,Thursday,10,Cusco,Residencial,Agua 625ml,Bebidas,2.0,Ninguno,Soleado,4,3.069913115339393
T03126,S007,2023-09-18,9,Monday,16,Trujillo,Mixta,Pilsen,Alcohol,6.0,Ninguno,Soleado,3,3.069913115339393
T02158,S009,2023-05-04,5,Thursday,10,Trujillo,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,5,3.069913115339393
T05333,S006,2023-01-05,1,Thursday,11,Lima,Comercial,Pilsen,Alcohol,6.0,Ninguno,Soleado,2,3.069913115339393
T08637,S007,2023-05-23,5,Tuesday,20,Piura,Residencial,Agua 625ml,Bebidas,2.0,Ninguno,Soleado,6,3.069913115339393
T01826,S007,2023-06-06,6,Tuesday,16,Cusco,Residencial,Sandwich,Comidas,8.0,2x1,Nublado,6,3.6395364220811572
T04231,S007,2023-02-23,2,Thursday,13,Arequipa,Residencial,Jabon,Aseo,4.5,Ninguno,Soleado,2,3.069913115339393
T03488,S001,2023-03-22,3,Wednesday,8,Arequipa,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,1,3.069913115339393
T09054,S006,2023-07-25,7,Tuesday,8,Arequipa,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Nublado,1,3.069913115339393
T09768,S004,2023-11-14,11,Tuesday,9,Trujillo,Comercial,Jabon,Aseo,4.5,Ninguno,Soleado,2,3.069913115339393
T03648,S010,2023-06-10,6,Saturday,17,Cusco,Residencial,Pilsen,Alcohol,6.0,Ninguno,Nublado,2,3.069913115339393
T05902,S003,2023-03-11,3,Saturday,19,Huancayo,Mixta,Shampoo,Aseo,12.0,Ninguno,Lluvioso,3,3.069913115339393
T06386,S001,2023-09-18,9,Monday,9,Cusco,Mixta,Shampoo,Aseo,12.0,2x1,Lluvioso,3,3.6395364220811572
T05638,S006,2023-03-28,3,Tuesday,10,Huancayo,Comercial,Cristal,Alcohol,5.5,Ninguno,Nublado,3,3.069913115339393
T06424,S004,2023-04-06,4,Thursday,21,Huancayo,Comercial,Sandwich,Comidas,8.0,2x1,Lluvioso,4,3.6395364220811572
T07827,S005,2023-09-12,9,Tuesday,16,Lima,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,5,3.069913115339393
T07744,S002,2023-05-29,5,Monday,11,Lima,Mixta,Agua 625ml,Bebidas,2.0,2x1,Nublado,2,3.6395364220811572
T03013,S004,2023-05-29,5,Monday,21,Cusco,Residencial,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,3,3.069913115339393
T07672,S002,2023-07-04,7,Tuesday,21,Cusco,Mixta,Jabon,Aseo,4.5,Combo,Nublado,3,3.1299790404551886
T09548,S008,2023-06-27,6,Tuesday,18,Cusco,Residencial,Jabon,Aseo,4.5,Ninguno,Nublado,3,3.069913115339393
T09978,S005,2023-10-07,10,Saturday,15,Lima,Comercial,Lays,Snacks,4.2,Descuento,Soleado,4,2.9342250040212243
T03081,S004,2023-06-13,6,Tuesday,16,Arequipa,Comercial,Oreo,Snacks,3.8,Ninguno,Soleado,3,3.069913115339393
T03521,S002,2023-12-10,12,Sunday,8,Arequipa,Residencial,Oreo,Snacks,3.8,Ninguno,Nublado,3,3.069913115339393
T04978,S004,2023-05-31,5,Wednesday,10,Piura,Mixta,Hot Dog,Comidas,7.5,Descuento,Soleado,2,2.889802728593362
T07620,S004,2023-08-18,8,Friday,14,Cusco,Residencial,Chocolate,Snacks,4.0,2x1,Lluvioso,4,3.6395364220811572
T04348,S007,2023-08-12,8,Saturday,18,Lima,Comercial,Chocolate,Snacks,4.0,Ninguno,Soleado,3,3.069913115339393
T08441,S006,2023-10-06,10,Friday,13,Arequipa,Residencial,Jabon,Aseo,4.5,2x1,Nublado,2,3.6395364220811572
T01346,S003,2023-03-09,3,Thursday,19,Cusco,Mixta,Doritos,Snacks,4.5,Ninguno,Lluvioso,2,3.069913115339393
T07088,S002,2023-01-26,1,Thursday,22,Lima,Residencial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,8,3.445370396494897
T08948,S006,2023-07-14,7,Friday,10,Lima,Comercial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Soleado,4,3.069913115339393
T05651,S005,2023-02-05,2,Sunday,8,Trujillo,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Nublado,5,3.069913115339393
T08082,S002,2023-02-17,2,Friday,14,Lima,Comercial,Cristal,Alcohol,5.5,Ninguno,Nublado,2,3.069913115339393
T01792,S003,2023-11-24,11,Friday,8,Lima,Comercial,Oreo,Snacks,3.8,Combo,Nublado,2,3.1299790404551886
T07429,S007,2023-06-21,6,Wednesday,20,Trujillo,Comercial,Shampoo,Aseo,12.0,Ninguno,Nublado,3,3.069913115339393
T09579,S007,2023-04-25,4,Tuesday,7,Piura,Comercial,Gatorade,Bebidas,4.0,Ninguno,Lluvioso,2,3.069913115339393
T09960,S006,2023-05-05,5,Friday,13,Huancayo,Residencial,Empanada,Comidas,6.5,Ninguno,Soleado,2,3.069913115339393
T02271,S006,2023-07-25,7,Tuesday,15,Piura,Comercial,Hot Dog,Comidas,7.5,Descuento,Soleado,3,2.855008734179954
T09766,S003,2023-08-24,8,Thursday,11,Lima,Residencial,Gatorade,Bebidas,4.0,2x1,Lluvioso,2,3.6395364220811572
T02956,S004,2023-12-26,12,Tuesday,9,Piura,Mixta,Pilsen,Alcohol,6.0,Ninguno,Soleado,4,3.069913115339393
T03444,S004,2023-06-08,6,Thursday,16,Piura,Residencial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,4,3.069913115339393
T07736,S010,2023-04-30,4,Sunday,8,Huancayo,Residencial,Shampoo,Aseo,12.0,Ninguno,Nublado,6,3.069913115339393
T00834,S003,2023-07-19,7,Wednesday,14,Lima,Residencial,Sandwich,Comidas,8.0,Ninguno,Soleado,5,3.069913115339393
T06499,S009,2023-09-25,9,Monday,20,Piura,Comercial,Jabon,Aseo,4.5,Ninguno,Soleado,1,3.069913115339393
T02992,S009,2023-12-06,12,Wednesday,9,Lima,Residencial,Chocolate,Snacks,4.0,Ninguno,Nublado,2,3.069913115339393
T07793,S010,2023-03-14,3,Tuesday,21,Arequipa,Comercial,Pilsen,Alcohol,6.0,Descuento,Lluvioso,2,2.855008734179954
T02151,S009,2023-02-07,2,Tuesday,22,Lima,Residencial,Paracetamol,Farmacia,5.0,2x1,Lluvioso,4,3.6395364220811572
T04023,S001,2023-03-05,3,Sunday,8,Arequipa,Comercial,Sandwich,Comidas,8.0,Ninguno,Lluvioso,2,3.069913115339393
T07615,S001,2023-12-26,12,Tuesday,15,Arequipa,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,3,3.069913115339393
T06124,S006,2023-08-27,8,Sunday,18,Lima,Residencial,Sandwich,Comidas,8.0,Descuento,Nublado,5,2.9348382796344996
T03339,S009,2023-08-12,8,Saturday,8,Lima,Comercial,Shampoo,Aseo,12.0,Descuento,Soleado,3,2.9348382796344996
T04344,S010,2023-01-26,1,Thursday,22,Piura,Mixta,Lays,Snacks,4.2,Ninguno,Soleado,4,3.194857400598864
T04464,S009,2023-02-04,2,Saturday,18,Huancayo,Comercial,Chocolate,Snacks,4.0,Ninguno,Lluvioso,5,3.069913115339393
T02376,S008,2023-04-30,4,Sunday,15,Cusco,Comercial,Hot Dog,Comidas,7.5,Ninguno,Soleado,3,3.069913115339393
T09044,S003,2023-06-05,6,Monday,16,Lima,Comercial,Shampoo,Aseo,12.0,Combo,Lluvioso,2,3.1299790404551886
T05570,S006,2023-01-24,1,Tuesday,8,Arequipa,Comercial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,2,3.069913115339393
T08599,S005,2023-12-29,12,Friday,8,Huancayo,Residencial,Shampoo,Aseo,12.0,Ninguno,Soleado,6,3.069913115339393
T08504,S002,2023-11-22,11,Wednesday,18,Lima,Mixta,Coca Cola 500ml,Bebidas,3.5,Ninguno,Nublado,5,3.069913115339393
T08880,S001,2023-07-22,7,Saturday,20,Piura,Comercial,Empanada,Comidas,6.5,Ninguno,Soleado,1,3.069913115339393
T01887,S008,2023-04-29,4,Saturday,20,Cusco,Mixta,Jabon,Aseo,4.5,Ninguno,Lluvioso,3,3.069913115339393
T01197,S008,2023-06-07,6,Wednesday,10,Cusco,Comercial,Agua 625ml,Bebidas,2.0,Ninguno,Nublado,2,3.069913115339393
T06427,S005,2023-06-15,6,Thursday,15,Cusco,Mixta,Doritos,Snacks,4.5,Ninguno,Soleado,2,3.069913115339393
T08911,S001,2023-07-03,7,Monday,11,Lima,Mixta,Shampoo,Aseo,12.0,Ninguno,Nublado,3,3.069913115339393
T02936,S004,2023-01-15,1,Sunday,14,Cusco,Residencial,Pilsen,Alcohol,6.0,Ninguno,Nublado,2,3.069913115339393
T06342,S008,2023-01-04,1,Wednesday,9,Trujillo,Residencial,Cristal,Alcohol,5.5,Ninguno,Soleado,6,3.069913115339393
T01429,S007,2023-08-13,8,Sunday,21,Huancayo,Comercial,Doritos,Snacks,4.5,Ninguno,Nublado,2,3.069913115339393
T06307,S008,2023-11-05,11,Sunday,16,Piura,Mixta,Doritos,Snacks,4.5,Ninguno,Lluvioso,2,3.069913115339393
T03650,S006,2023-01-18,1,Wednesday,14,Arequipa,Mixta,Cristal,Alcohol,5.5,Ninguno,Nublado,3,3.069913115339393
T01938,S010,2023-11-23,11,Thursday,22,Lima,Mixta,Hot Dog,Comidas,7.5,2x1,Nublado,5,3.6395364220811572
T05171,S009,2023-06-25,6,Sunday,18,Cusco,Comercial,Shampoo,Aseo,12.0,2x1,Lluvioso,5,3.6395364220811572
T07764,S003,2023-06-14,6,Wednesday,20,Piura,Mixta,Hot Dog,Comidas,7.5,Descuento,Lluvioso,7,3.5187019890002302
T06393,S002,2023-02-05,2,Sunday,9,Lima,Mixta,Empanada,Comidas,6.5,Ninguno,Lluvioso,1,3.069913115339393
T01153,S008,2023-03-17,3,Friday,19,Lima,Residencial,Lays,Snacks,4.2,2x1,Lluvioso,3,3.6395364220811572
T06250,S004,2023-11-04,11,Saturday,22,Huancayo,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,5,3.069913115339393
T07037,S007,2023-02-15,2,Wednesday,19,Cusco,Residencial,Jabon,Aseo,4.5,Ninguno,Soleado,3,3.069913115339393
T04229,S010,2023-09-20,9,Wednesday,10,Trujillo,Mixta,Empanada,Comidas,6.5,Ninguno,Lluvioso,2,3.069913115339393
T04974,S009,2023-06-14,6,Wednesday,14,Trujillo,Residencial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Soleado,3,3.069913115339393
T06401,S010,2023-12-16,12,Saturday,15,Trujillo,Residencial,Jabon,Aseo,4.5,2x1,Nublado,3,3.6395364220811572
T03640,S010,2023-11-23,11,Thursday,8,Cusco,Comercial,Sandwich,Comidas,8.0,Descuento,Lluvioso,4,2.9342250040212243
T03972,S001,2023-04-25,4,Tuesday,10,Arequipa,Comercial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Soleado,5,3.069913115339393
T09593,S010,2023-05-27,5,Saturday,14,Trujillo,Residencial,Sandwich,Comidas,8.0,2x1,Lluvioso,6,3.6395364220811572
T03376,S008,2023-02-08,2,Wednesday,15,Arequipa,Residencial,Doritos,Snacks,4.5,Ninguno,Nublado,1,3.069913115339393
T02487,S001,2023-03-05,3,Sunday,21,Huancayo,Comercial,Chocolate,Snacks,4.0,Descuento,Lluvioso,3,2.889802728593362
T06954,S010,2023-06-17,6,Saturday,12,Cusco,Comercial,Chocolate,Snacks,4.0,Ninguno,Lluvioso,1,3.069913115339393
T00606,S007,2023-06-21,6,Wednesday,18,Lima,Residencial,Coca Cola 500ml,Bebidas,3.5,Descuento,Lluvioso,2,2.889802728593362
T07444,S005,2023-08-08,8,Tuesday,13,Arequipa,Comercial,Jabon,Aseo,4.5,Ninguno,Nublado,4,3.069913115339393
T05927,S009,2023-10-21,10,Saturday,10,Lima,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,3,3.069913115339393
T02454,S006,2023-04-27,4,Thursday,7,Piura,Residencial,Hot Dog,Comidas,7.5,Combo,Lluvioso,4,3.3513349726585786
T03609,S001,2023-08-11,8,Friday,11,Trujillo,Residencial,Doritos,Snacks,4.5,Combo,Nublado,5,3.1299790404551886
T01483,S005,2023-08-16,8,Wednesday,17,Trujillo,Comercial,Sandwich,Comidas,8.0,Ninguno,Lluvioso,3,3.069913115339393
T04519,S004,2023-01-23,1,Monday,14,Cusco,Comercial,Shampoo,Aseo,12.0,Combo,Nublado,5,3.1299790404551886
T03038,S003,2023-05-30,5,Tuesday,21,Piura,Residencial,Doritos,Snacks,4.5,2x1,Nublado,3,3.6395364220811572
T09352,S004,2023-07-19,7,Wednesday,12,Arequipa,Comercial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Nublado,2,3.069913115339393
T07692,S002,2023-02-16,2,Thursday,20,Piura,Residencial,Sandwich,Comidas,8.0,Ninguno,Soleado,3,3.069913115339393
T04116,S010,2023-08-19,8,Saturday,13,Arequipa,Comercial,Gatorade,Bebidas,4.0,Ninguno,Lluvioso,4,3.069913115339393
T01426,S006,2023-09-01,9,Friday,11,Trujillo,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,3,3.069913115339393
T00497,S006,2023-10-03,10,Tuesday,9,Piura,Comercial,Gatorade,Bebidas,4.0,Ninguno,Lluvioso,6,3.069913115339393
T03353,S007,2023-05-20,5,Saturday,21,Arequipa,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,2,3.069913115339393
T08794,S003,2023-12-21,12,Thursday,19,Huancayo,Mixta,Gatorade,Bebidas,4.0,Ninguno,Soleado,5,3.069913115339393
T00759,S009,2023-04-15,4,Saturday,7,Piura,Comercial,Pilsen,Alcohol,6.0,Ninguno,Nublado,2,3.069913115339393
T00838,S006,2023-05-10,5,Wednesday,19,Huancayo,Residencial,Inca Kola 500ml,Bebidas,3.2,2x1,Lluvioso,8,4.865019638564803
T04327,S005,2023-09-25,9,Monday,22,Arequipa,Residencial,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,5,3.069913115339393
T02128,S003,2023-04-17,4,Monday,20,Lima,Mixta,Shampoo,Aseo,12.0,Ninguno,Lluvioso,5,3.069913115339393
T01022,S007,2023-01-11,1,Wednesday,10,Piura,Mixta,Inca Kola 500ml,Bebidas,3.2,Ninguno,Soleado,4,3.069913115339393
T08762,S008,2023-01-08,1,Sunday,8,Cusco,Residencial,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,2,3.069913115339393
T05613,S003,2023-10-08,10,Sunday,19,Piura,Residencial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,4,3.069913115339393
T05580,S005,2023-08-29,8,Tuesday,15,Cusco,Comercial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,1,3.069913115339393
T01057,S005,2023-06-17,6,Saturday,19,Huancayo,Comercial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,2,3.069913115339393
T09541,S008,2023-12-30,12,Saturday,19,Cusco,Residencial,Pilsen,Alcohol,6.0,Combo,Soleado,4,3.1299790404551886
T06856,S001,2023-03-09,3,Thursday,11,Arequipa,Mixta,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,9,5.7605749585625725
T07349,S001,2023-03-18,3,Saturday,19,Huancayo,Comercial,Gatorade,Bebidas,4.0,Ninguno,Lluvioso,8,3.568697940345306
T09045,S008,2023-12-22,12,Friday,20,Trujillo,Residencial,Pilsen,Alcohol,6.0,Ninguno,Nublado,4,3.069913115339393
T02129,S001,2023-07-10,7,Monday,8,Lima,Mixta,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,3,3.069913115339393
T02767,S007,2023-02-10,2,Friday,21,Huancayo,Residencial,Oreo,Snacks,3.8,Ninguno,Lluvioso,2,3.069913115339393
T02109,S010,2023-07-16,7,Sunday,14,Cusco,Residencial,Shampoo,Aseo,12.0,Ninguno,Nublado,4,3.069913115339393
T03617,S009,2023-12-23,12,Saturday,12,Lima,Comercial,Oreo,Snacks,3.8,2x1,Lluvioso,5,3.6395364220811572
T01545,S004,2023-07-26,7,Wednesday,16,Piura,Comercial,Paracetamol,Farmacia,5.0,2x1,Soleado,5,3.6395364220811572
T06914,S009,2023-11-15,11,Wednesday,20,Arequipa,Residencial,Agua 625ml,Bebidas,2.0,Ninguno,Lluvioso,5,3.069913115339393
T01719,S001,2023-10-14,10,Saturday,22,Arequipa,Comercial,Shampoo,Aseo,12.0,Ninguno,Soleado,5,3.069913115339393
T07435,S009,2023-12-11,12,Monday,18,Cusco,Residencial,Empanada,Comidas,6.5,Ninguno,Nublado,1,3.069913115339393
T07365,S003,2023-04-06,4,Thursday,17,Cusco,Mixta,Sandwich,Comidas,8.0,Ninguno,Lluvioso,3,3.069913115339393
T06235,S003,2023-01-17,1,Tuesday,13,Piura,Comercial,Ibuprofeno,Farmacia,6.0,2x1,Lluvioso,3,3.6395364220811572
T00725,S003,2023-08-30,8,Wednesday,8,Lima,Residencial,Pilsen,Alcohol,6.0,2x1,Lluvioso,3,3.6395364220811572
T06673,S002,2023-05-02,5,Tuesday,14,Piura,Mixta,Jabon,Aseo,4.5,Ninguno,Soleado,2,3.069913115339393
T08029,S001,2023-12-05,12,Tuesday,15,Piura,Mixta,Lays,Snacks,4.2,Ninguno,Lluvioso,2,3.069913115339393
T05491,S003,2023-06-28,6,Wednesday,12,Cusco,Residencial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,3,3.069913115339393
T01127,S002,2023-10-14,10,Saturday,18,Cusco,Residencial,Shampoo,Aseo,12.0,Ninguno,Nublado,3,3.069913115339393
T02957,S001,2023-01-09,1,Monday,11,Piura,Mixta,Shampoo,Aseo,12.0,Combo,Lluvioso,2,3.1299790404551886
T05155,S002,2023-10-16,10,Monday,20,Lima,Residencial,Pilsen,Alcohol,6.0,Ninguno,Nublado,4,3.069913115339393
T04817,S008,2023-08-12,8,Saturday,19,Huancayo,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Nublado,2,3.069913115339393
T06202,S008,2023-02-26,2,Sunday,19,Piura,Comercial,Cristal,Alcohol,5.5,Ninguno,Soleado,2,3.069913115339393
T06224,S010,2023-07-20,7,Thursday,20,Trujillo,Mixta,Shampoo,Aseo,12.0,Combo,Nublado,1,3.1299790404551886
T08686,S005,2023-07-31,7,Monday,22,Cusco,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,3,3.069913115339393
T07114,S009,2023-03-06,3,Monday,19,Arequipa,Comercial,Cristal,Alcohol,5.5,Ninguno,Soleado,2,3.069913115339393
T05274,S002,2023-03-04,3,Saturday,13,Trujillo,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,2,3.069913115339393
T08536,S006,2023-11-25,11,Saturday,15,Lima,Comercial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,4,3.069913115339393
T03044,S001,2023-09-13,9,Wednesday,9,Arequipa,Mixta,Shampoo,Aseo,12.0,Ninguno,Lluvioso,2,3.069913115339393
T06912,S002,2023-09-29,9,Friday,10,Huancayo,Mixta,Cristal,Alcohol,5.5,2x1,Lluvioso,4,3.6395364220811572
T00150,S005,2023-08-03,8,Thursday,21,Huancayo,Comercial,Chocolate,Snacks,4.0,Ninguno,Lluvioso,2,3.069913115339393
T07574,S007,2023-08-29,8,Tuesday,11,Arequipa,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Nublado,2,3.069913115339393
T04206,S008,2023-02-09,2,Thursday,22,Cusco,Comercial,Cristal,Alcohol,5.5,Ninguno,Nublado,2,3.069913115339393
T05492,S005,2023-10-06,10,Friday,8,Trujillo,Mixta,Doritos,Snacks,4.5,Combo,Lluvioso,2,3.1299790404551886
T02690,S006,2023-03-28,3,Tuesday,22,Huancayo,Comercial,Sandwich,Comidas,8.0,Ninguno,Soleado,2,3.069913115339393
T04221,S002,2023-11-13,11,Monday,16,Lima,Residencial,Empanada,Comidas,6.5,Descuento,Nublado,3,2.8977170675132875
T09102,S001,2023-04-18,4,Tuesday,11,Piura,Mixta,Inca Kola 500ml,Bebidas,3.2,Ninguno,Soleado,4,3.069913115339393
T00842,S009,2023-06-30,6,Friday,20,Huancayo,Comercial,Jabon,Aseo,4.5,2x1,Nublado,3,3.6395364220811572
T08137,S007,2023-07-09,7,Sunday,17,Piura,Comercial,Agua 625ml,Bebidas,2.0,Combo,Soleado,3,3.1299790404551886
T06438,S005,2023-10-17,10,Tuesday,17,Lima,Residencial,Chocolate,Snacks,4.0,Ninguno,Lluvioso,1,3.069913115339393
T09699,S004,2023-04-11,4,Tuesday,7,Piura,Residencial,Doritos,Snacks,4.5,2x1,Soleado,4,3.6395364220811572
T06200,S006,2023-12-13,12,Wednesday,20,Arequipa,Mixta,Chocolate,Snacks,4.0,Ninguno,Soleado,1,3.069913115339393
T02795,S004,2023-01-14,1,Saturday,18,Piura,Residencial,Oreo,Snacks,3.8,Ninguno,Lluvioso,3,3.069913115339393
T07626,S005,2023-03-01,3,Wednesday,21,Lima,Comercial,Shampoo,Aseo,12.0,Combo,Soleado,2,3.1299790404551886
T08475,S010,2023-06-24,6,Saturday,12,Lima,Residencial,Doritos,Snacks,4.5,Ninguno,Soleado,3,3.069913115339393
T07890,S001,2023-11-30,11,Thursday,13,Arequipa,Mixta,Doritos,Snacks,4.5,Descuento,Nublado,6,3.0643837341799545
T06608,S002,2023-07-16,7,Sunday,19,Huancayo,Mixta,Shampoo,Aseo,12.0,Descuento,Soleado,4,2.9348382796344996
T09195,S007,2023-10-02,10,Monday,21,Cusco,Residencial,Empanada,Comidas,6.5,Descuento,Lluvioso,1,2.8489991187953385
