transaction_id,store_id,fecha,mes,dia_semana,hora,ubicacion_tienda,tipo_zona,producto,categoria_producto,precio_unitario,tipo_promocion,clima,cantidad_vendida
T05410,S007,2023-01-21,1,Saturday,22:11,Trujillo,Comercial,Jabon,Aseo,4.5,Ninguno,Soleado,2
T05411,S009,2023-07-15,7,Saturday,13:26,Piura,Comercial,Doritos,Snacks,4.5,Ninguno,Lluvioso,6
T05412,S007,2023-02-25,2,Saturday,08:18,Cusco,Comercial,Agua 625ml,Bebidas,2.0,Ninguno,Nublado,3
T05413,S004,2023-11-07,11,Tuesday,18:51,Huancayo,Residencial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,2
T05414,S002,2023-11-04,11,Saturday,19:30,Trujillo,Comercial,Lays,Snacks,4.2,Ninguno,Nublado,4
T05415,S010,2023-08-20,8,Sunday,10:51,Arequipa,Comercial,Hot Dog,Comidas,7.5,Ninguno,Nublado,6
T05416,S009,2023-03-25,3,Saturday,15:57,Huancayo,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Soleado,2
T05417,S007,2023-07-26,7,Wednesday,15:07,Cusco,Comercial,Cristal,Alcohol,5.5,Ninguno,Nublado,4
T05418,S009,2023-09-17,9,Sunday,19:38,Cusco,Mixta,Shampoo,Aseo,12.0,Descuento,Nublado,2
T05419,S006,2023-06-02,6,Friday,10:34,Trujillo,Residencial,Doritos,Snacks,4.5,2x1,Lluvioso,5
T05420,S005,2023-11-09,11,Thursday,08:43,Arequipa,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,6
T05421,S005,2023-01-28,1,Saturday,21:08,Arequipa,Mixta,Chocolate,Snacks,4.0,Ninguno,Soleado,3
T05422,S008,2023-02-02,2,Thursday,08:38,Huancayo,Residencial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,2
T05423,S010,2023-01-29,1,Sunday,21:20,Piura,Mixta,Cristal,Alcohol,5.5,Combo,Soleado,1
T05424,S009,2023-01-04,1,Wednesday,14:28,Lima,Residencial,Hot Dog,Comidas,7.5,Ninguno,Nublado,2
T05425,S006,2023-12-13,12,Wednesday,07:35,Trujillo,Comercial,Pilsen,Alcohol,6.0,2x1,Nublado,5
T05426,S010,2023-08-29,8,Tuesday,18:01,Huancayo,Mixta,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,5
T05427,S008,2023-06-15,6,Thursday,19:28,Huancayo,Comercial,Oreo,Snacks,3.8,Descuento,Lluvioso,2
T05428,S009,2023-02-17,2,Friday,22:49,Cusco,Residencial,Pilsen,Alcohol,6.0,Ninguno,Nublado,6
T05429,S004,2023-09-28,9,Thursday,20:04,Piura,Mixta,Cristal,Alcohol,5.5,Ninguno,Nublado,3
T05430,S007,2023-05-04,5,Thursday,07:12,Piura,Comercial,Doritos,Snacks,4.5,Ninguno,Lluvioso,4
T05431,S007,2023-06-05,6,Monday,07:39,Arequipa,Comercial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,2
T05432,S005,2023-01-16,1,Monday,17:14,Piura,Comercial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,4
T05433,S008,2023-05-28,5,Sunday,10:08,Cusco,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,2
T05434,S004,2023-02-09,2,Thursday,12:55,Arequipa,Mixta,Jabon,Aseo,4.5,Ninguno,Soleado,6
T05435,S004,2023-01-13,1,Friday,12:52,Cusco,Comercial,Jabon,Aseo,4.5,Ninguno,Soleado,5
T05436,S007,2023-07-01,7,Saturday,19:33,Trujillo,Residencial,Sandwich,Comidas,8.0,Ninguno,Soleado,3
T05437,S006,2023-04-22,4,Saturday,13:05,Piura,Comercial,Inca Kola 500ml,Bebidas,3.2,Descuento,Soleado,4
T05438,S005,2023-06-10,6,Saturday,21:20,Huancayo,Residencial,Empanada,Comidas,6.5,Ninguno,Nublado,2
T05439,S010,2023-02-17,2,Friday,12:30,Huancayo,Residencial,Cristal,Alcohol,5.5,Ninguno,Soleado,3
T05440,S003,2023-06-18,6,Sunday,20:53,Lima,Residencial,Oreo,Snacks,3.8,2x1,Lluvioso,3
T05441,S002,2023-06-14,6,Wednesday,21:25,Cusco,Mixta,Hot Dog,Comidas,7.5,Combo,Lluvioso,6
T05442,S004,2023-01-28,1,Saturday,20:18,Lima,Mixta,Lays,Snacks,4.2,Ninguno,Nublado,2
T05443,S003,2023-05-06,5,Saturday,12:40,Piura,Comercial,Gatorade,Bebidas,4.0,Ninguno,Lluvioso,3
T05444,S002,2023-12-25,12,Monday,18:18,Piura,Mixta,Cristal,Alcohol,5.5,Ninguno,Soleado,1
T05445,S005,2023-07-30,7,Sunday,21:43,Arequipa,Mixta,Lays,Snacks,4.2,Ninguno,Soleado,2
T05446,S004,2023-12-28,12,Thursday,10:57,Arequipa,Residencial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Nublado,1
T05447,S007,2023-04-03,4,Monday,17:40,Piura,Mixta,Ibuprofeno,Farmacia,6.0,2x1,Lluvioso,5
T05448,S009,2023-09-12,9,Tuesday,09:53,Arequipa,Mixta,Pilsen,Alcohol,6.0,Descuento,Nublado,1
T05449,S005,2023-05-06,5,Saturday,15:49,Trujillo,Residencial,Empanada,Comidas,6.5,Ninguno,Lluvioso,5
T05450,S003,2023-01-10,1,Tuesday,18:44,Huancayo,Comercial,Ibuprofeno,Farmacia,6.0,Descuento,Soleado,2
T05451,S002,2023-06-11,6,Sunday,15:26,Piura,Residencial,Sandwich,Comidas,8.0,2x1,Nublado,4
T05452,S006,2023-12-05,12,Tuesday,20:06,Trujillo,Comercial,Jabon,Aseo,4.5,Ninguno,Soleado,3
T05453,S004,2023-03-21,3,Tuesday,17:15,Lima,Comercial,Ibuprofeno,Farmacia,6.0,Descuento,Lluvioso,3
T05454,S005,2023-06-08,6,Thursday,14:48,Arequipa,Residencial,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,2
T05455,S003,2023-05-11,5,Thursday,07:03,Huancayo,Residencial,Agua 625ml,Bebidas,2.0,Ninguno,Soleado,3
T05456,S001,2023-01-25,1,Wednesday,22:35,Arequipa,Mixta,Shampoo,Aseo,12.0,Ninguno,Soleado,1
T05457,S004,2023-01-20,1,Friday,14:48,Piura,Mixta,Jabon,Aseo,4.5,Ninguno,Lluvioso,6
T05458,S006,2023-03-14,3,Tuesday,07:57,Huancayo,Comercial,Chocolate,Snacks,4.0,Ninguno,Lluvioso,5
T05459,S010,2023-07-15,7,Saturday,11:56,Cusco,Comercial,Sandwich,Comidas,8.0,Ninguno,Nublado,5
T05460,S004,2023-08-15,8,Tuesday,14:53,Trujillo,Residencial,Sandwich,Comidas,8.0,Combo,Lluvioso,2
T05461,S006,2023-04-17,4,Monday,09:01,Lima,Mixta,Shampoo,Aseo,12.0,Ninguno,Lluvioso,2
T05462,S009,2023-08-16,8,Wednesday,21:33,Lima,Mixta,Shampoo,Aseo,12.0,Combo,Lluvioso,4
T05463,S004,2023-04-03,4,Monday,14:38,Lima,Mixta,Hot Dog,Comidas,7.5,Ninguno,Soleado,2
T05464,S001,2023-07-05,7,Wednesday,16:25,Cusco,Comercial,Shampoo,Aseo,12.0,Descuento,Nublado,4
T05465,S008,2023-12-09,12,Saturday,17:43,Lima,Residencial,Pilsen,Alcohol,6.0,2x1,Soleado,2
T05466,S006,2023-10-01,10,Sunday,21:22,Lima,Mixta,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,2
T05467,S003,2023-01-18,1,Wednesday,22:21,Lima,Comercial,Inca Kola 500ml,Bebidas,3.2,Descuento,Nublado,4
T05468,S007,2023-08-25,8,Friday,16:13,Arequipa,Mixta,Jabon,Aseo,4.5,Ninguno,Nublado,3
T05469,S005,2023-04-08,4,Saturday,12:02,Arequipa,Residencial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,4
T05470,S009,2023-11-22,11,Wednesday,10:36,Huancayo,Mixta,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,3
T05471,S004,2023-03-03,3,Friday,09:11,Cusco,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,2
T05472,S007,2023-07-22,7,Saturday,15:59,Lima,Mixta,Jabon,Aseo,4.5,Ninguno,Nublado,3
T05473,S008,2023-05-21,5,Sunday,22:04,Huancayo,Mixta,Cristal,Alcohol,5.5,Combo,Soleado,2
T05474,S001,2023-08-15,8,Tuesday,17:26,Trujillo,Residencial,Empanada,Comidas,6.5,Ninguno,Soleado,2
T05475,S002,2023-01-06,1,Friday,07:04,Huancayo,Mixta,Paracetamol,Farmacia,5.0,2x1,Soleado,5
T05476,S001,2023-06-19,6,Monday,12:36,Cusco,Comercial,Doritos,Snacks,4.5,Combo,Soleado,7
T05477,S009,2023-07-13,7,Thursday,15:13,Cusco,Residencial,Ibuprofeno,Farmacia,6.0,Combo,Nublado,2
T05478,S003,2023-02-19,2,Sunday,19:31,Arequipa,Comercial,Oreo,Snacks,3.8,Ninguno,Lluvioso,3
T05479,S007,2023-08-31,8,Thursday,10:02,Lima,Comercial,Hot Dog,Comidas,7.5,Ninguno,Nublado,6
T05480,S010,2023-09-09,9,Saturday,21:33,Piura,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Nublado,3
T05481,S010,2023-01-21,1,Saturday,08:29,Lima,Mixta,Coca Cola 500ml,Bebidas,3.5,Ninguno,Lluvioso,1
T05482,S002,2023-11-14,11,Tuesday,08:46,Cusco,Residencial,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,5
T05483,S007,2023-05-19,5,Friday,21:40,Huancayo,Comercial,Hot Dog,Comidas,7.5,Descuento,Lluvioso,2
T05484,S004,2023-08-21,8,Monday,18:28,Huancayo,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,2
T05485,S010,2023-06-13,6,Tuesday,15:49,Lima,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,1
T05486,S007,2023-09-05,9,Tuesday,16:34,Arequipa,Residencial,Jabon,Aseo,4.5,2x1,Soleado,3
T05487,S005,2023-05-28,5,Sunday,17:53,Piura,Residencial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Nublado,4
T05488,S001,2023-01-14,1,Saturday,21:54,Piura,Comercial,Jabon,Aseo,4.5,Ninguno,Nublado,4
T05489,S010,2023-05-15,5,Monday,21:22,Cusco,Comercial,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,3
T05490,S008,2023-04-18,4,Tuesday,11:21,Piura,Mixta,Gatorade,Bebidas,4.0,Ninguno,Soleado,1
T05491,S003,2023-06-28,6,Wednesday,12:05,Cusco,Residencial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,3
T05492,S005,2023-10-06,10,Friday,08:50,Trujillo,Mixta,Doritos,Snacks,4.5,Combo,Lluvioso,2
T05493,S006,2023-12-22,12,Friday,09:06,Trujillo,Residencial,Gatorade,Bebidas,4.0,Ninguno,Nublado,4
T05494,S008,2023-04-29,4,Saturday,08:25,Cusco,Residencial,Sandwich,Comidas,8.0,Combo,Soleado,1
T05495,S002,2023-08-16,8,Wednesday,10:44,Lima,Mixta,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,2
T05496,S003,2023-08-01,8,Tuesday,20:14,Lima,Comercial,Gatorade,Bebidas,4.0,Combo,Soleado,4
T05497,S008,2023-04-14,4,Friday,21:07,Lima,Comercial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,5
T05498,S002,2023-05-21,5,Sunday,20:47,Arequipa,Comercial,Cristal,Alcohol,5.5,Descuento,Soleado,1
T05499,S004,2023-06-09,6,Friday,20:35,Huancayo,Comercial,Sandwich,Comidas,8.0,Ninguno,Nublado,3
T05500,S007,2023-03-30,3,Thursday,17:29,Trujillo,Mixta,Lays,Snacks,4.2,Ninguno,Lluvioso,2
T05501,S006,2023-09-04,9,Monday,14:43,Lima,Comercial,Ibuprofeno,Farmacia,6.0,Descuento,Lluvioso,2
T05502,S008,2023-04-25,4,Tuesday,12:42,Huancayo,Residencial,Pilsen,Alcohol,6.0,2x1,Soleado,4
T05503,S001,2023-01-09,1,Monday,18:45,Huancayo,Comercial,Sandwich,Comidas,8.0,2x1,Lluvioso,3
T05504,S007,2023-11-26,11,Sunday,10:39,Huancayo,Mixta,Agua 625ml,Bebidas,2.0,2x1,Lluvioso,6
T05505,S008,2023-03-14,3,Tuesday,14:03,Cusco,Residencial,Paracetamol,Farmacia,5.0,2x1,Nublado,5
T05506,S010,2023-02-08,2,Wednesday,09:23,Huancayo,Comercial,Ibuprofeno,Farmacia,6.0,2x1,Lluvioso,5
T05507,S010,2023-04-28,4,Friday,16:05,Huancayo,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Nublado,4
T05508,S004,2023-06-14,6,Wednesday,20:25,Lima,Mixta,Doritos,Snacks,4.5,Ninguno,Lluvioso,5
T05509,S005,2023-02-12,2,Sunday,13:16,Trujillo,Residencial,Agua 625ml,Bebidas,2.0,Combo,Nublado,2
T05510,S009,2023-08-11,8,Friday,08:44,Cusco,Comercial,Lays,Snacks,4.2,Combo,Lluvioso,4
T05511,S005,2023-05-26,5,Friday,22:09,Lima,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Nublado,4
T05512,S005,2023-03-15,3,Wednesday,10:51,Piura,Residencial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,4
T05513,S004,2023-09-13,9,Wednesday,16:08,Piura,Comercial,Cristal,Alcohol,5.5,2x1,Lluvioso,6
T05514,S003,2023-09-25,9,Monday,22:01,Trujillo,Comercial,Lays,Snacks,4.2,2x1,Soleado,3
T05515,S005,2023-10-14,10,Saturday,08:35,Trujillo,Residencial,Pilsen,Alcohol,6.0,Ninguno,Nublado,2
T05516,S003,2023-09-02,9,Saturday,13:14,Arequipa,Mixta,Chocolate,Snacks,4.0,Ninguno,Soleado,1
T05517,S005,2023-07-21,7,Friday,19:14,Lima,Mixta,Chocolate,Snacks,4.0,Ninguno,Nublado,7
T05518,S003,2023-05-14,5,Sunday,21:27,Piura,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,1
T05519,S010,2023-09-22,9,Friday,17:48,Piura,Residencial,Shampoo,Aseo,12.0,Ninguno,Nublado,2
T05520,S003,2023-08-25,8,Friday,10:15,Huancayo,Mixta,Empanada,Comidas,6.5,Ninguno,Nublado,4
T05521,S006,2023-11-25,11,Saturday,21:01,Lima,Mixta,Hot Dog,Comidas,7.5,2x1,Soleado,3
T05522,S001,2023-05-14,5,Sunday,17:45,Cusco,Comercial,Hot Dog,Comidas,7.5,Ninguno,Nublado,3
T05523,S004,2023-08-24,8,Thursday,16:07,Lima,Residencial,Sandwich,Comidas,8.0,Ninguno,Nublado,2
T05524,S005,2023-09-11,9,Monday,14:12,Trujillo,Residencial,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,2
T05525,S009,2023-07-05,7,Wednesday,11:18,Trujillo,Residencial,Lays,Snacks,4.2,Descuento,Nublado,3
T05526,S007,2023-07-06,7,Thursday,14:19,Huancayo,Comercial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Nublado,3
T05527,S010,2023-05-15,5,Monday,10:06,Huancayo,Residencial,Pilsen,Alcohol,6.0,2x1,Soleado,4
T05528,S002,2023-05-30,5,Tuesday,21:55,Huancayo,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,3
T05529,S001,2023-06-10,6,Saturday,15:18,Huancayo,Residencial,Jabon,Aseo,4.5,Ninguno,Soleado,3
T05530,S008,2023-02-07,2,Tuesday,11:56,Huancayo,Residencial,Cristal,Alcohol,5.5,Ninguno,Nublado,3
T05531,S008,2023-04-10,4,Monday,07:53,Arequipa,Comercial,Cristal,Alcohol,5.5,Ninguno,Nublado,5
T05532,S009,2023-01-08,1,Sunday,07:42,Trujillo,Mixta,Shampoo,Aseo,12.0,Ninguno,Soleado,2
T05533,S010,2023-07-26,7,Wednesday,15:52,Cusco,Comercial,Doritos,Snacks,4.5,Ninguno,Lluvioso,2
T05534,S008,2023-01-17,1,Tuesday,11:44,Cusco,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,3
T05535,S003,2023-11-24,11,Friday,17:35,Trujillo,Residencial,Chocolate,Snacks,4.0,Ninguno,Soleado,3
T05536,S001,2023-06-13,6,Tuesday,20:11,Lima,Mixta,Chocolate,Snacks,4.0,Combo,Soleado,4
T05537,S009,2023-10-06,10,Friday,07:42,Trujillo,Mixta,Sandwich,Comidas,8.0,Descuento,Soleado,3
T05538,S008,2023-01-01,1,Sunday,07:21,Trujillo,Residencial,Inca Kola 500ml,Bebidas,3.2,Combo,Lluvioso,2
T05539,S003,2023-11-19,11,Sunday,12:50,Lima,Residencial,Cristal,Alcohol,5.5,2x1,Soleado,5
T05540,S010,2023-02-01,2,Wednesday,09:57,Huancayo,Residencial,Pilsen,Alcohol,6.0,Descuento,Soleado,6
T05541,S005,2023-07-13,7,Thursday,19:10,Lima,Comercial,Chocolate,Snacks,4.0,Ninguno,Lluvioso,3
T05542,S003,2023-08-17,8,Thursday,07:53,Cusco,Mixta,Coca Cola 500ml,Bebidas,3.5,Descuento,Soleado,4
T05543,S003,2023-12-22,12,Friday,16:54,Huancayo,Mixta,Jabon,Aseo,4.5,Descuento,Nublado,2
T05544,S007,2023-10-03,10,Tuesday,14:19,Piura,Mixta,Lays,Snacks,4.2,Ninguno,Lluvioso,5
T05545,S010,2023-11-27,11,Monday,15:39,Lima,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,4
T05546,S009,2023-05-03,5,Wednesday,18:23,Arequipa,Comercial,Oreo,Snacks,3.8,Descuento,Soleado,3
T05547,S009,2023-05-15,5,Monday,19:41,Trujillo,Residencial,Jabon,Aseo,4.5,Ninguno,Nublado,4
T05548,S006,2023-06-29,6,Thursday,17:58,Piura,Residencial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Lluvioso,3
T05549,S010,2023-10-28,10,Saturday,20:05,Trujillo,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Soleado,2
T05550,S003,2023-02-03,2,Friday,20:29,Huancayo,Residencial,Ibuprofeno,Farmacia,6.0,Ninguno,Soleado,2
T05551,S009,2023-05-21,5,Sunday,17:54,Lima,Residencial,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,4
T05552,S009,2023-08-31,8,Thursday,12:32,Arequipa,Mixta,Jabon,Aseo,4.5,Ninguno,Lluvioso,5
T05553,S010,2023-10-28,10,Saturday,15:02,Piura,Comercial,Cristal,Alcohol,5.5,Descuento,Soleado,6
T05554,S003,2023-06-27,6,Tuesday,07:56,Lima,Residencial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,4
T05555,S010,2023-07-02,7,Sunday,21:51,Cusco,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,3
T05556,S010,2023-08-17,8,Thursday,17:43,Piura,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,1
T05557,S009,2023-11-22,11,Wednesday,20:32,Arequipa,Comercial,Ibuprofeno,Farmacia,6.0,Ninguno,Lluvioso,4
T05558,S009,2023-01-01,1,Sunday,10:21,Lima,Residencial,Paracetamol,Farmacia,5.0,2x1,Soleado,5
T05559,S005,2023-05-20,5,Saturday,12:18,Cusco,Mixta,Pilsen,Alcohol,6.0,2x1,Soleado,5
T05560,S007,2023-06-26,6,Monday,10:36,Huancayo,Comercial,Inca Kola 500ml,Bebidas,3.2,2x1,Soleado,3
T05561,S006,2023-05-18,5,Thursday,20:03,Cusco,Mixta,Sandwich,Comidas,8.0,2x1,Nublado,4
T05562,S007,2023-09-30,9,Saturday,22:31,Piura,Residencial,Lays,Snacks,4.2,Ninguno,Lluvioso,4
T05563,S010,2023-06-20,6,Tuesday,21:08,Lima,Mixta,Jabon,Aseo,4.5,2x1,Soleado,3
T05564,S008,2023-01-19,1,Thursday,20:15,Arequipa,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,5
T05565,S003,2023-05-16,5,Tuesday,11:02,Piura,Residencial,Coca Cola 500ml,Bebidas,3.5,2x1,Nublado,4
T05566,S007,2023-06-26,6,Monday,21:15,Trujillo,Mixta,Shampoo,Aseo,12.0,Ninguno,Soleado,3
T05567,S006,2023-07-13,7,Thursday,18:28,Arequipa,Residencial,Shampoo,Aseo,12.0,Ninguno,Nublado,3
T05568,S006,2023-10-13,10,Friday,17:24,Lima,Mixta,Shampoo,Aseo,12.0,Descuento,Nublado,2
T05569,S007,2023-09-14,9,Thursday,22:33,Arequipa,Mixta,Cristal,Alcohol,5.5,Ninguno,Nublado,3
T05570,S006,2023-01-24,1,Tuesday,08:03,Arequipa,Comercial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,2
T05571,S009,2023-05-08,5,Monday,14:18,Arequipa,Residencial,Hot Dog,Comidas,7.5,Ninguno,Lluvioso,6
T05572,S005,2023-11-17,11,Friday,16:18,Lima,Mixta,Sandwich,Comidas,8.0,Ninguno,Lluvioso,4
T05573,S004,2023-01-19,1,Thursday,17:42,Piura,Comercial,Hot Dog,Comidas,7.5,2x1,Soleado,3
T05574,S002,2023-11-29,11,Wednesday,10:54,Trujillo,Comercial,Cristal,Alcohol,5.5,Ninguno,Lluvioso,3
T05575,S010,2023-10-01,10,Sunday,21:54,Arequipa,Comercial,Inca Kola 500ml,Bebidas,3.2,Descuento,Lluvioso,4
T05576,S003,2023-04-02,4,Sunday,10:42,Arequipa,Residencial,Empanada,Comidas,6.5,Ninguno,Lluvioso,4
T05577,S002,2023-08-25,8,Friday,09:05,Huancayo,Mixta,Ibuprofeno,Farmacia,6.0,Ninguno,Nublado,6
T05578,S005,2023-05-31,5,Wednesday,13:24,Trujillo,Mixta,Cristal,Alcohol,5.5,Ninguno,Soleado,2
T05579,S005,2023-11-06,11,Monday,11:28,Piura,Mixta,Shampoo,Aseo,12.0,Ninguno,Nublado,1
T05580,S005,2023-08-29,8,Tuesday,15:38,Cusco,Comercial,Shampoo,Aseo,12.0,Ninguno,Lluvioso,1
T05581,S002,2023-09-16,9,Saturday,20:05,Huancayo,Mixta,Jabon,Aseo,4.5,Ninguno,Lluvioso,5
T05582,S001,2023-07-16,7,Sunday,16:46,Trujillo,Comercial,Cristal,Alcohol,5.5,Ninguno,Soleado,1
T05583,S008,2023-11-21,11,Tuesday,17:10,Trujillo,Mixta,Gatorade,Bebidas,4.0,2x1,Soleado,3
T05584,S007,2023-06-14,6,Wednesday,13:42,Lima,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Nublado,2
T05585,S009,2023-06-03,6,Saturday,08:08,Arequipa,Comercial,Ibuprofeno,Farmacia,6.0,Combo,Lluvioso,3
T05586,S010,2023-08-15,8,Tuesday,20:36,Lima,Mixta,Sandwich,Comidas,8.0,Ninguno,Soleado,2
T05587,S008,2023-04-27,4,Thursday,08:31,Piura,Residencial,Pilsen,Alcohol,6.0,Ninguno,Lluvioso,4
T05588,S004,2023-06-28,6,Wednesday,16:06,Huancayo,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Nublado,5
T05589,S009,2023-04-14,4,Friday,12:51,Lima,Mixta,Jabon,Aseo,4.5,Ninguno,Soleado,3
T05590,S007,2023-06-13,6,Tuesday,22:04,Piura,Mixta,Hot Dog,Comidas,7.5,Combo,Nublado,4
T05591,S010,2023-06-20,6,Tuesday,10:58,Piura,Mixta,Empanada,Comidas,6.5,Descuento,Nublado,3
T05592,S008,2023-09-11,9,Monday,08:09,Arequipa,Mixta,Oreo,Snacks,3.8,Ninguno,Soleado,3
T05593,S008,2023-01-23,1,Monday,19:00,Cusco,Residencial,Doritos,Snacks,4.5,Descuento,Nublado,3
T05594,S003,2023-04-17,4,Monday,15:43,Huancayo,Mixta,Empanada,Comidas,6.5,Ninguno,Nublado,3
T05595,S007,2023-07-07,7,Friday,19:17,Huancayo,Residencial,Oreo,Snacks,3.8,Ninguno,Lluvioso,5
T05596,S006,2023-01-20,1,Friday,12:21,Huancayo,Mixta,Shampoo,Aseo,12.0,Ninguno,Soleado,2
T05597,S002,2023-11-24,11,Friday,14:22,Cusco,Residencial,Sandwich,Comidas,8.0,Descuento,Lluvioso,2
T05598,S005,2023-09-17,9,Sunday,18:02,Trujillo,Comercial,Chocolate,Snacks,4.0,Ninguno,Soleado,2
T05599,S004,2023-11-21,11,Tuesday,11:52,Arequipa,Comercial,Pilsen,Alcohol,6.0,2x1,Lluvioso,7
T05600,S006,2023-03-28,3,Tuesday,15:02,Piura,Residencial,Pilsen,Alcohol,6.0,Descuento,Nublado,5
T05601,S009,2023-04-26,4,Wednesday,07:00,Trujillo,Residencial,Coca Cola 500ml,Bebidas,3.5,Ninguno,Nublado,2
T05602,S008,2023-03-26,3,Sunday,13:17,Lima,Comercial,Sandwich,Comidas,8.0,Ninguno,Nublado,3
T05603,S007,2023-04-23,4,Sunday,17:23,Piura,Mixta,Jabon,Aseo,4.5,Combo,Nublado,5
T05604,S004,2023-09-27,9,Wednesday,11:35,Trujillo,Mixta,Jabon,Aseo,4.5,Ninguno,Nublado,1
T05605,S006,2023-07-19,7,Wednesday,08:02,Cusco,Mixta,Sandwich,Comidas,8.0,Descuento,Soleado,4
T05606,S001,2023-08-24,8,Thursday,11:25,Trujillo,Mixta,Doritos,Snacks,4.5,2x1,Nublado,5
T05607,S001,2023-05-09,5,Tuesday,21:56,Lima,Comercial,Agua 625ml,Bebidas,2.0,Combo,Nublado,4
T05608,S009,2023-07-31,7,Monday,19:22,Trujillo,Mixta,Agua 625ml,Bebidas,2.0,Descuento,Lluvioso,5
T05609,S007,2023-11-27,11,Monday,19:20,Trujillo,Comercial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,3
T05610,S001,2023-03-25,3,Saturday,13:10,Arequipa,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Soleado,3
T05611,S001,2023-05-03,5,Wednesday,09:36,Cusco,Mixta,Gatorade,Bebidas,4.0,Ninguno,Nublado,2
T05612,S002,2023-07-15,7,Saturday,14:21,Arequipa,Mixta,Inca Kola 500ml,Bebidas,3.2,Ninguno,Soleado,4
T05613,S003,2023-10-08,10,Sunday,19:06,Piura,Residencial,Inca Kola 500ml,Bebidas,3.2,Ninguno,Lluvioso,4
T05614,S005,2023-05-19,5,Friday,07:45,Arequipa,Comercial,Pilsen,Alcohol,6.0,Descuento,Soleado,3
T05615,S001,2023-11-01,11,Wednesday,11:10,Piura,Residencial,Lays,Snacks,4.2,Ninguno,Lluvioso,3
T05616,S008,2023-01-08,1,Sunday,07:06,Trujillo,Mixta,Doritos,Snacks,4.5,Ninguno,Soleado,3
T05617,S010,2023-05-16,5,Tuesday,14:21,Cusco,Mixta,Jabon,Aseo,4.5,Ninguno,Soleado,6
T05618,S006,2023-06-21,6,Wednesday,14:48,Cusco,Residencial,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,4
T05619,S009,2023-04-05,4,Wednesday,15:57,Arequipa,Comercial,Cristal,Alcohol,5.5,2x1,Lluvioso,4
T05620,S010,2023-05-27,5,Saturday,08:57,Cusco,Comercial,Cristal,Alcohol,5.5,Descuento,Lluvioso,4
T05621,S009,2023-07-12,7,Wednesday,09:57,Piura,Residencial,Empanada,Comidas,6.5,Ninguno,Lluvioso,5
T05622,S004,2023-11-02,11,Thursday,08:25,Cusco,Residencial,Pilsen,Alcohol,6.0,Ninguno,Soleado,4
T05623,S003,2023-03-04,3,Saturday,17:27,Cusco,Residencial,Pilsen,Alcohol,6.0,Ninguno,Nublado,2
T05624,S006,2023-08-08,8,Tuesday,12:37,Trujillo,Mixta,Paracetamol,Farmacia,5.0,Ninguno,Lluvioso,1
T05625,S009,2023-12-29,12,Friday,21:55,Huancayo,Mixta,Shampoo,Aseo,12.0,Ninguno,Soleado,8
